,query
286,"PREFIX : <http://dbpedia.org/resource/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?person ?name ?birth ?label ?status WHERE {
   ?person dbpedia-owl:nationality ?nationality.
   ?nationality rdfs:label ?label.
   ?person dbo:birthDate ?birth .
   ?person foaf:name ?name .
   ?person dbo:occupation :Engineer .
   ?person dbpedia-owl:status ?status.
FILTER (?birth > ""1950-01-01""^^xsd:date) 
FILTER (lang(?label) = ""en"") 
}
ORDER BY ?name
limit 100"
287,"PREFIX : <http://dbpedia.org/resource/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?person ?name ?birth ?label ?status WHERE {
   ?person dbpedia-owl:nationality ?nationality.
   ?nationality rdfs:label ?label.
   ?person dbo:birthDate ?birth .
   ?person foaf:name ?name .
   ?person dbo:occupation :Engineer .
   ?person dbpedia-owl:status ?status.
FILTER (?birth > ""1960-01-01""^^xsd:date) 
FILTER (lang(?label) = ""en"") 
}
ORDER BY ?name
limit 100"
288,"PREFIX : <http://dbpedia.org/resource/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?person ?name ?birth ?label ?status WHERE {
   ?person dbpedia-owl:nationality ?nationality.
   ?nationality rdfs:label ?label.
   ?person dbo:birthDate ?birth .
   ?person foaf:name ?name .
   ?person dbo:occupation :Engineer .
   ?person dbpedia-owl:status ?status.
FILTER (?birth > ""1960-01-01""^^xsd:date) 
FILTER (lang(?label) = ""en"") 
}
ORDER BY ?name
limit 130"
289,"PREFIX : <http://dbpedia.org/resource/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?person ?name ?birth ?label ?status WHERE {
   ?person dbpedia-owl:nationality ?nationality.
   ?nationality rdfs:label ?label.
   ?person dbo:birthDate ?birth .
   ?person foaf:name ?name .
   ?person dbo:occupation :Engineer .
   ?person dbpedia-owl:status ?status.
FILTER (?birth > ""1940-01-01""^^xsd:date) 
FILTER (lang(?label) = ""en"") 
}
ORDER BY ?name
limit 130"
290,"PREFIX : <http://dbpedia.org/resource/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?person ?name ?birth ?label ?status WHERE {
   ?person dbpedia-owl:nationality ?nationality.
   ?nationality rdfs:label ?label.
   ?person dbo:birthDate ?birth .
   ?person foaf:name ?name .
   ?person dbo:occupation :Engineer .
   ?person dbpedia-owl:status ?status.
FILTER (?birth > ""1953-01-01""^^xsd:date) 
FILTER (lang(?label) = ""en"") 
}
ORDER BY ?name
limit 130"
291,"PREFIX : <http://dbpedia.org/resource/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?person ?name ?birth ?label ?status WHERE {
   ?person dbpedia-owl:nationality ?nationality.
   ?nationality rdfs:label ?label.
   ?person dbo:birthDate ?birth .
   ?person foaf:name ?name .
   ?person dbo:occupation :Engineer .
   ?person dbpedia-owl:status ?status.
FILTER (?birth > ""1953-01-01""^^xsd:date) 
FILTER (lang(?label) = ""en"") 
}
ORDER BY ?name
limit 100"
292,"PREFIX : <http://dbpedia.org/resource/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?person ?name ?birth ?label ?status WHERE {
   ?person dbpedia-owl:birthPlace ?birthplace.
   ?birthplace rdfs:label ?label.
   ?person dbo:birthDate ?birth .
   ?person foaf:name ?name .
   ?person dbo:occupation :Engineer .
   ?person dbpedia-owl:status ?status.
FILTER (?birth > ""1950-01-01""^^xsd:date) 
FILTER (lang(?label) = ""en"") 
}
ORDER BY ?name
limit 100"
293,"PREFIX : <http://dbpedia.org/resource/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?person ?name ?birth ?label ?status WHERE {
   ?person dbpedia-owl:birthPlace ?birthplace.
   ?birthplace rdfs:label ?label.
   ?person dbo:birthDate ?birth .
   ?person foaf:name ?name .
   ?person dbo:occupation  .
   ?person dbpedia-owl:status ?status.
FILTER (?birth > ""1950-01-01""^^xsd:date) 
FILTER (lang(?label) = ""en"") 
}
ORDER BY ?name
limit 100"
294,"PREFIX : <http://dbpedia.org/resource/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?person ?name ?birth ?label ?status WHERE {
   ?person dbpedia-owl:birthPlace ?birthplace.
   ?birthplace rdfs:label ?label.
   ?person dbo:birthDate ?birth .
   ?person foaf:name ?name .
   ?person dbo:occupation  : Desighner.
   ?person dbpedia-owl:status ?status.
FILTER (?birth > ""1950-01-01""^^xsd:date) 
FILTER (lang(?label) = ""en"") 
}
ORDER BY ?name
limit 100"
295,"PREFIX : <http://dbpedia.org/resource/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?person ?name ?birth ?label ?status WHERE {
   ?person dbpedia-owl:birthPlace ?birthplace.
   ?birthplace rdfs:label ?label.
   ?person dbo:birthDate ?birth .
   ?person foaf:name ?name .
   ?person dbo:occupation  :Designer.
   ?person dbpedia-owl:status ?status.
FILTER (?birth > ""1950-01-01""^^xsd:date) 
FILTER (lang(?label) = ""en"") 
}
ORDER BY ?name
limit 100"
296,"PREFIX : <http://dbpedia.org/resource/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?person ?name ?birth ?label WHERE {
   ?person dbpedia-owl:birthPlace ?birthplace.
   ?birthplace rdfs:label ?label.
   ?person dbo:birthDate ?birth .
   ?person foaf:name ?name .
   ?person dbo:occupation  :Designer.
   
FILTER (?birth > ""1950-01-01""^^xsd:date) 
FILTER (lang(?label) = ""en"") 
}
ORDER BY ?name
limit 100"
297,"PREFIX : <http://dbpedia.org/resource/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?person ?name ?birth ?label WHERE {
   ?person dbpedia-owl:birthPlace ?birthplace.
   ?birthplace rdfs:label ?label.
   ?person dbo:birthDate ?birth .
   ?person foaf:name ?name .
   ?person dbo:occupation  :Designer.
   
FILTER (?birth > ""1950-01-01""^^xsd:date) 
FILTER (lang(?label) = ""en"") 
}
ORDER BY ?name
limit 100"
298,"PREFIX : <http://dbpedia.org/resource/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?person  ?birth ?label WHERE {
   ?person dbpedia-owl:birthPlace ?birthplace.
   ?birthplace rdfs:label ?label.
   ?person dbo:birthDate ?birth .
   ?person foaf:name ?name .
   ?person dbo:occupation  :Designer.
   
FILTER (?birth > ""1950-01-01""^^xsd:date) 
FILTER (lang(?label) = ""en"") 
}
ORDER BY ?name
limit 100"
299,"PREFIX : <http://dbpedia.org/resource/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?person  ?birth ?label WHERE {
   ?person dbpedia-owl:birthPlace ?birthplace.
   ?birthplace rdfs:label ?label.
   ?person dbo:birthDate ?birth .
 
   ?person dbo:occupation  :Designer.
   
FILTER (?birth > ""1950-01-01""^^xsd:date) 
FILTER (lang(?label) = ""en"") 
}
ORDER BY ?name
limit 100"
300,"PREFIX : <http://dbpedia.org/resource/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?person  ?birth ?label WHERE {
   ?person dbpedia-owl:birthPlace ?birthplace.
   ?birthplace rdfs:label ?label.
   ?person dbo:birthDate ?birth .
 
   ?person dbo:occupation  :Engineer.
   
FILTER (?birth > ""1950-01-01""^^xsd:date) 
FILTER (lang(?label) = ""en"") 
}
ORDER BY ?name
limit 100"
301,"PREFIX : <http://dbpedia.org/resource/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?person  ?birth ?name ?label WHERE {
   ?person dbpedia-owl:birthPlace ?birthplace.
   ?birthplace rdfs:label ?label.
   ?person dbo:birthDate ?birth .
 
   ?person dbo:occupation  :Engineer.
   
FILTER (?birth > ""1950-01-01""^^xsd:date) 
FILTER (lang(?label) = ""en"") 
}
ORDER BY ?name
limit 100"
302,"PREFIX : <http://dbpedia.org/resource/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?person  ?birth ?name ?label WHERE {
   ?person dbpedia-owl:birthPlace ?birthplace.
   ?birthplace rdfs:label ?label.
   ?person dbo:birthDate ?birth .
  ?person foaf:name ?name .
   ?person dbo:occupation  :Engineer.
   
FILTER (?birth > ""1950-01-01""^^xsd:date) 
FILTER (lang(?label) = ""en"") 
}
ORDER BY ?name
limit 100"
303,"PREFIX : <http://dbpedia.org/resource/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?person ?name ?birth ?label ?status WHERE {
   ?person dbpedia-owl:nationality ?nationality.
   ?nationality rdfs:label ?label.
   ?person dbo:birthDate ?birth .
   ?person foaf:name ?name .
   ?person dbo:occupation :Engineer .
   ?person dbpedia-owl:status ?status.
FILTER (?birth > ""1953-01-01""^^xsd:date) 
FILTER (lang(?label) = ""en"") 
}
ORDER BY ?name
limit 100"
304,"PREFIX : <http://dbpedia.org/resource/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?person ?name ?birth ?label ?status WHERE {
   ?person dbpedia-owl:nationality ?nationality.
   ?nationality rdfs:label ?label.
   ?person dbo:birthDate ?birth .
   ?person foaf:name ?name .
   ?person dbo:occupation :Engineer .
   ?person dbpedia-owl:status ?status.
FILTER (?birth > ""1958-01-01""^^xsd:date) 
FILTER (lang(?label) = ""en"") 
}
ORDER BY ?name
limit 100"
305,"PREFIX : <http://dbpedia.org/resource/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?person ?name ?birth ?label ?status WHERE {
   ?person dbpedia-owl:nationality ?nationality.
   ?nationality rdfs:label ?label.
   ?person dbo:birthDate ?birth .
   ?person foaf:name ?name .
   ?person dbo:occupation :Engineer .
   ?person dbpedia-owl:status ?status.
FILTER (?birth > ""1959-01-01""^^xsd:date) 
FILTER (lang(?label) = ""en"") 
}
ORDER BY ?name
limit 100"
306,"PREFIX : <http://dbpedia.org/resource/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?person ?name ?birth ?label ?status WHERE {
   ?person dbpedia-owl:nationality ?nationality.
   ?nationality rdfs:label ?label.
   ?person dbo:birthDate ?birth .
   ?person foaf:name ?name .
   ?person dbo:occupation :Engineer .
   ?person dbpedia-owl:status ?status.
FILTER (?birth > ""1959-01-01""^^xsd:date) 
FILTER (lang(?label) = ""en"") 
}
ORDER BY ?name
"
307,"PREFIX : <http://dbpedia.org/resource/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?person ?name ?birth ?label ?status WHERE {
   ?person dbpedia-owl:nationality ?nationality.
   ?nationality rdfs:label ?label.
   ?person dbo:birthDate ?birth .
   ?person foaf:name ?name .
   ?person dbo:occupation :Engineer .
   ?person dbpedia-owl:status ?status.
FILTER (?birth > ""1958-01-01""^^xsd:date) 
FILTER (lang(?label) = ""en"") 
}
ORDER BY ?name
"
308,"PREFIX : <http://dbpedia.org/resource/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?person ?name ?birth ?label ?status WHERE {
   ?person dbpedia-owl:nationality ?nationality.
   ?nationality rdfs:label ?label.
   ?person dbo:birthDate ?birth .
   ?person foaf:name ?name .
   ?person dbo:occupation :Engineer .
   ?person dbpedia-owl:status ?status.
FILTER (?birth > ""1959-01-01""^^xsd:date) 
FILTER (lang(?label) = ""en"") 
}
ORDER BY ?name
"
309,"PREFIX : <http://dbpedia.org/resource/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?person ?name ?birth ?label ?status WHERE {
   ?person dbpedia-owl:nationality ?nationality.
   ?nationality rdfs:label ?label.
   ?person dbo:birthDate ?birth .
   ?person foaf:name ?name .
   ?person dbo:occupation :Engineer .
   ?person dbpedia-owl:status ?status.
FILTER (?birth > ""1950-01-01""^^xsd:date) 
FILTER (lang(?label) = ""en"") 
}
ORDER BY ?name
"
310,"PREFIX : <http://dbpedia.org/resource/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?person ?name ?birth ?label ?status WHERE {
   ?person dbpedia-owl:nationality ?nationality.
   ?nationality rdfs:label ?label.
   ?person dbo:birthDate ?birth .
   ?person foaf:name ?name .
   ?person dbo:occupation :Engineer .
   ?person dbpedia-owl:status ?status.
FILTER (?birth > ""1950-01-01""^^xsd:date) 
FILTER (lang(?label) = ""en"") 
}
ORDER BY ?name
"
311,"PREFIX : <http://dbpedia.org/resource/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?person ?name ?birth ?label ?status WHERE {
   ?person dbpedia-owl:nationality ?nationality.
   ?nationality rdfs:label ?label.
   ?person dbo:birthDate ?birth .
   ?person foaf:name ?name .
   ?person dbo:occupation :Engineer .
   ?person dbpedia-owl:status ?status.
FILTER (?birth > ""1953-01-01""^^xsd:date) 
FILTER (lang(?label) = ""en"") 
}
ORDER BY ?name
"
312,"PREFIX : <http://dbpedia.org/resource/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?person ?name ?birth ?label ?status WHERE {
   ?person dbpedia-owl:birthplace ?birthplace.
   ?birthplace rdfs:label ?label.
   ?person dbo:birthDate ?birth .
   ?person foaf:name ?name .
   ?person dbo:occupation :Engineer .
   ?person dbpedia-owl:status ?status.
FILTER (?birth > ""1959-01-01""^^xsd:date) 
FILTER (lang(?label) = ""en"") 
}
ORDER BY ?name
"
313,"PREFIX : <http://dbpedia.org/resource/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?person ?name ?birth ?label ?status WHERE {
   ?person dbpedia-owl:birthplace ?birthplace.
   ?birthplace rdfs:label ?label.
   ?person dbo:birthDate ?birth .
   ?person foaf:name ?name .
   ?person dbo:occupation :Engineer .
   ?person dbpedia-owl:status ?status.
FILTER (?birth > ""1959-01-01""^^xsd:date) 
FILTER (lang(?label) = ""en"") 
}
ORDER BY ?name
"
314,"PREFIX : <http://dbpedia.org/resource/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?person  ?birth ?name ?label ?status WHERE {
   ?person dbpedia-owl:birthPlace ?birthplace.
   ?birthplace rdfs:label ?label.
   ?person dbo:birthDate ?birth .
   ?person foaf:name ?name .
   ?person dbo:occupation  :Engineer.
   ?person dbpedia-owl:status ?status
FILTER (?birth > ""1950-01-01""^^xsd:date) 
FILTER (lang(?label) = ""en"") 
}
ORDER BY ?name
limit 100"
315,"PREFIX : <http://dbpedia.org/resource/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?person  ?birth ?name ?label ?status WHERE {
   ?person dbpedia-owl:birthPlace ?birthplace.
   ?birthplace rdfs:label ?label.
   ?person dbo:birthDate ?birth .
   ?person foaf:name ?name .
   ?person dbo:occupation  :Engineer.
   ?person dbpedia-owl:status ?status
FILTER (?birth > ""1950-01-01""^^xsd:date) 
FILTER (lang(?label) = ""en"") 
}
ORDER BY ?name
limit 100"
316,"PREFIX owl: <http://www.w3.org/2002/07/owl#>
PREFIX xsd: <http://www.w3.org/2001/XMLSchema#>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dc: <http://purl.org/dc/elements/1.1/>
PREFIX : <http://dbpedia.org/resource/>
PREFIX dbpedia2: <http://dbpedia.org/property/>
PREFIX dbpedia: <http://dbpedia.org/>
PREFIX skos: <http://www.w3.org/2004/02/skos/core#>
PREFIX dbo: <http://dbpedia.org/ontology/>

SELECT ?name ?birth ?person ?position WHERE {
     ?person dbo:birthPlace :Vienna .
     ?person dbo:birthDate ?birth .
     ?person foaf:name ?name .
    
     FILTER (?birth > ""1950-01-01""^^xsd:date) .
}
ORDER BY ?name
limit 100
"
317,"PREFIX owl: <http://www.w3.org/2002/07/owl#>
PREFIX xsd: <http://www.w3.org/2001/XMLSchema#>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dc: <http://purl.org/dc/elements/1.1/>
PREFIX : <http://dbpedia.org/resource/>
PREFIX dbpedia2: <http://dbpedia.org/property/>
PREFIX dbpedia: <http://dbpedia.org/>
PREFIX skos: <http://www.w3.org/2004/02/skos/core#>
PREFIX dbo: <http://dbpedia.org/ontology/>

select ?person ?
"
318,"PREFIX owl: <http://www.w3.org/2002/07/owl#>
PREFIX xsd: <http://www.w3.org/2001/XMLSchema#>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dc: <http://purl.org/dc/elements/1.1/>
PREFIX : <http://dbpedia.org/resource/>
PREFIX dbpedia2: <http://dbpedia.org/property/>
PREFIX dbpedia: <http://dbpedia.org/>
PREFIX skos: <http://www.w3.org/2004/02/skos/core#>
PREFIX dbo: <http://dbpedia.org/ontology/>

select ?person ?name ?birth ?label ?status where {
       ?person foaf:name ?name .
       ?person dbo:birthDate ?birth .
       ?person dbpedia-owl:status ?status .
       ?"
